pid,year,obs,population,population_density,pre_season_rate,last_post_rate,last_high_rate,sus_pct,mean_temp_grid,total_rain_grid,Jan_temp_grid,Feb_temp_grid,Mar_temp_grid,Jan_rain_grid,Feb_rain_grid,Mar_rain_grid,max_humid_ncdc,min_humid_ncdc,Jan_humid_ncdc,Feb_humid_ncdc,Mar_humid_ncdc,max_temp_ncdc,min_temp_ncdc,Jan_temp_ncdc,Feb_temp_ncdc,Mar_temp_ncdc
TH42,2004,578,1294655,1289.49701195219,9.98168116055861,9.7362299844793,61.9355134306793,99.8071417049761,28.288998413086,164.064725540578,27.2799926757813,29.5624938964844,31.1125045776367,54.9566955566405,11.687056094408,60.1101274490356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TH42,2005,720,1371361,1365.89741035857,9.88680382032279,8.03302810401227,36.6120703971328,150.659362779997,28.2149993896485,157.829917477444,28.6725021362305,28.9700027465821,30.5324951171875,3.7575338333845,33.7446742057802,107.745706558228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TH42,2006,770,1452612,1446.82470119522,15.0944937182842,8.45875010299987,44.0438367432062,164.715706791224,28.3760009765625,234.492843180895,28.5650039672852,29.7275024414063,30.3224960327149,38.5001591444015,71.7664890289306,103.925754547119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TH42,2007,1751,1538678,1532.54780876494,13.3552524693449,9.8443355830738,43.163625248862,152.884395811411,28.2820022583008,213.077376574278,27.5024963378906,29.8500076293946,30.1250015258789,10.0879763364792,35.2222080230712,157.323456764221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TH42,2008,1890,1629842,1623.34860557769,17.0925950718734,23.3967080831727,90.4022803991478,89.5898928217074,28.3479995727539,247.18457312882,27.6149993896485,29.2024932861328,29.8375030517578,44.8336527347565,28.9286702871323,158.019479751587,76.9638157894737,43.2927631578947,78.5193548387097,78.4310344827586,75.3741935483871,31.6052631578947,24.2578947368421,31.3354838709677,31.3172413793103,33.0903225806452
TH42,2009,1255,1726407,1719.52888446215,14.5412868241216,20.9222734473648,95.0398873019593,25.4496585495423,27.6200012207032,248.247076805681,28.2625061035156,29.2474990844727,29.9474960327149,13.8837090432644,73.3762187957764,160.46194601059,NA,NA,77.5516129032258,82.3571428571429,79.0806451612903,NA,NA,29.741935483871,33.2571428571429,33.4387096774194
TH42,2010,1240,1828694,1821.40836653386,19.230691256465,16.160731507692,56.5335983924996,64.4162209470796,28.8379974365235,173.567620009184,28.9199996948242,29.7099929809571,31.1699996948242,25.3263967633247,29.2072305679322,72.7597754001619,80.6271523178808,46.694701986755,82.2129032258065,83.0928571428571,78.9935483870968,32.2331125827815,24.9556291390728,31.4225806451613,32.4607142857143,33.8935483870968
TH42,2011,921,1937042,1929.32470119522,11.8117082464316,14.0537454598746,53.7542092881587,115.300005526061,27.5824996948242,294.560733186081,28.1774917602539,27.0325027465821,29.240007019043,39.9223048686982,89.7753458023072,153.333822727203,76.9324503311258,45.6708609271523,69.9387096774194,82.0142857142857,80.1548387096774,30.9920529801324,23.8251655629139,30.8096774193548,31.9357142857143,30.3967741935484
TH42,2012,514,2051809,2043.63446215139,2.99425619062467,4.33650896573229,43.2102143371181,156.684047189242,28.7384979248047,203.146309107542,28.6774917602539,29.9249969482422,30.8949981689453,38.2782229185105,45.5877103805542,77.0337772369384,76.5677631578947,44.3625,79.0870967741935,81.4137931034483,79.3161290322581,32.1651315789474,25.1894736842105,31.3903225806452,32.7034482758621,34.1129032258064
TH42,2013,664,2173375,2164.71613545817,13.5002819463215,10.3323457495313,14.718718945087,197.752363542767,29.2474975585937,178.638391733169,29.1424957275391,30.1024948120117,30.8825012207031,13.114274263382,31.6580410003662,96.3024876117705,80.876821192053,47.2953642384106,80.2322580645161,80.0142857142857,80.2483870967742,32.4562913907285,25.3079470198675,31.6064516129032,32.925,33.1645161290323
TH42,2014,367,2302144,2292.97211155378,4.37108184275608,5.88945764076609,24.662103870708,NA,27.5210006713868,128.313969490118,27.5599990844727,29.6025024414063,30.7975021362305,11.7873760461807,35.8800168037416,75.3565578460692,78.6311258278146,45.0609271523179,75.9516129032258,81.4357142857143,79.9322580645161,30.8496688741722,23.2152317880795,30.0032258064516,31.1964285714286,32.9258064516129
TH43,2000,66,241081,113.61027332705,0.833878829067348,0.833878829067348,37.5245473080307,60.4631534755789,27.2579956054688,315.747568145394,26.8699890136719,29.2199951171875,29.4999938964844,36.7223559617997,37.7166374921798,224.600672721863,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TH43,2001,350,241654,113.880301602262,9.95516029882073,1.65919338313679,25.7174974386202,72.9590315758733,28.643994140625,225.480092450976,28.5400024414063,28.5599914550781,31.089990234375,8.14050775766371,140.80756187439,52.9952894449234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TH43,2002,96,242228,114.150801131008,5.37959230966589,0,144.835177567928,-38.0634333355549,28.2740051269531,161.050730749965,28.4399963378906,30.1899963378906,30.7400146484375,20.3770315647125,50.0150933265687,80.3950896263124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TH43,2003,97,242803,114.421771913289,4.54117608203841,0.412834189276219,39.2192479812408,-44.9048404675326,28.3380004882813,219.640869104303,28.4999938964844,29.1700073242188,30.7300048828125,30.7186495661736,99.1093711853028,51.8159705400468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TH43,2004,88,243380,114.693685202639,7.8252739875537,3.29485220528577,36.6552307838042,57.5345724334173,27.8759948730469,164.064725540578,27.0100036621094,29.9099975585938,31.2900024414063,54.9566955566405,11.687056094408,60.1101274490356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
